"playerId"|"goals"|"assists"|"matches"|"penalties"
18926|1|3|14|0
18136|0|1|3|0
18492|1|1|5|0
18889|2|2|12|0
18781|6|3|24|0
18777|5|3|14|0
17535|1|3|23|1
17932|10|9|26|1
18936|15|14|19|1
18127|31|29|58|4
19049|0|1|4|0
18096|12|11|36|5
2679|10|4|6|0
13073|2|3|13|0
18228|16|2|12|3
11054|0|0|3|0
11800|27|29|55|16
18771|21|18|69|4
18886|0|0|3|0
17952|6|7|50|8
5477|31|25|61|7
13288|0|1|1|1
19046|7|3|20|10
13479|1|0|1|0
6198|9|7|7|1
17755|20|18|34|0
18833|0|0|4|0
19062|0|0|8|0
17836|50|33|69|2
17665|4|1|9|1
13300|24|5|43|3
17664|6|4|10|1
17660|0|0|5|0
17658|4|1|14|2
17662|0|1|6|0
17661|4|1|7|0
17659|0|0|6|0
13675|3|2|6|1
17657|0|0|4|0
18155|1|0|2|0
17663|0|0|2|0
18561|24|18|36|1
5324|0|2|2|0
17782|0|2|13|1
17643|10|4|17|0
17753|12|2|24|5
18458|10|12|27|2
17770|1|2|4|1
18457|1|0|8|1
18346|0|0|1|1
18455|3|3|24|2
18813|5|6|13|0
18292|10|9|17|2
18265|0|3|7|2
17667|12|1|23|4
17669|1|2|6|0
18474|0|1|2|0
18486|0|0|2|0
18469|22|37|27|2
18494|4|2|2|0
18698|11|1|6|0
17666|33|22|40|0
18803|3|2|18|4
17670|3|5|12|1
18930|14|4|25|6
19095|10|4|11|0
17507|2|1|31|0
16827|13|3|15|0
17948|11|5|29|1
17947|13|5|33|0
17926|8|8|41|4
18022|2|3|2|0
18797|7|3|10|3
18380|3|1|8|0
18939|3|0|4|1
18940|0|1|36|2
18942|3|11|62|1
17594|1|1|6|1
17894|3|1|13|0
18941|0|0|3|0
19099|0|0|2|0
17246|58|28|46|0
17551|0|0|5|0
17610|1|1|10|0
17893|2|0|18|0
17953|12|1|36|1
17895|0|1|16|0
17896|1|5|24|0
17560|2|1|4|0
18456|14|6|14|5
18413|1|1|20|1
18562|0|3|8|0
17473|1|2|25|0
18178|0|1|2|0
18179|0|0|1|0
18765|2|4|14|0
17592|1|0|2|0
19008|23|16|38|4
19109|53|47|55|5
17612|1|1|12|0
17761|92|39|74|1
17758|5|6|12|1
17518|3|0|9|0
17516|50|13|28|2
17699|2|1|15|0
17743|0|1|13|0
17774|1|0|14|0
17767|0|1|19|0
17768|59|25|30|0
17765|0|1|10|0
17705|3|2|8|0
17710|2|0|11|0
17597|8|1|14|0
17764|1|0|10|0
17616|79|25|38|11
17709|64|20|39|0
17757|24|33|49|0
17762|1|2|5|0
18560|119|31|73|2
17759|17|19|62|1
17760|10|12|39|0
18368|5|5|94|1
18372|1|0|7|0
18363|63|36|79|3
18367|5|5|14|0
18373|33|23|55|5
18364|21|23|62|0
18360|0|2|3|0
18180|10|6|35|5
17569|8|10|46|0
12747|0|2|47|1
17568|0|4|19|0
17798|69|53|67|1
17702|29|34|64|1
17703|0|3|13|0
17608|0|3|10|0
18423|6|0|14|0
14154|0|2|8|0
17573|8|4|9|0
17700|0|0|2|0
18775|23|9|21|0
18787|4|5|16|0
17701|3|1|2|0
17517|0|3|22|0
18788|0|1|27|0
18371|0|0|3|0
18366|29|14|71|7
18362|7|1|20|0
18365|6|3|8|0
18473|8|4|9|0
18361|20|6|39|4
17571|0|0|2|0
17567|16|3|37|0
18358|15|15|43|4
18812|0|1|8|0
18852|21|14|52|4
18872|60|29|33|0
18953|7|4|16|0
17613|1|0|14|0
17614|0|2|21|0
17615|5|1|11|0
19013|6|5|14|0
17570|1|0|8|0
18370|29|9|42|3
19022|1|1|9|0
19031|1|0|14|0
18302|4|0|11|0
18192|14|13|27|0
18171|62|24|75|9
18723|267|169|141|49
18183|23|17|36|2
18217|0|0|3|0
18194|4|1|4|0
18201|1|0|8|0
18196|13|7|20|5
7890|11|7|5|0
18198|8|3|29|6
18774|6|1|12|0
17883|7|4|5|2
18910|12|6|48|1
19045|5|1|3|2
18197|0|0|1|0
18193|0|1|3|1
18200|0|0|3|1
7467|1|0|5|0
19026|62|34|37|6
2695|25|19|34|6
19015|0|0|3|0
18195|5|5|21|0
17425|5|4|23|9
18767|0|1|10|0
18728|17|26|90|1
18696|23|22|105|10
18695|43|28|45|3
18768|86|35|67|3
12498|32|29|58|8
18693|1|6|72|0
18199|0|0|2|1
18626|1|1|18|1
18763|0|1|4|0
18694|2|0|4|0
17426|2|0|4|1
18772|0|0|12|0
18887|0|3|96|1
18967|97|25|53|13
6893|16|9|19|0
19025|59|30|73|6
19024|32|24|66|13
18173|0|0|2|0
18118|218|69|97|16
18110|0|2|16|0
18112|8|7|36|2
18115|3|1|15|1
18111|27|12|69|0
18114|9|7|65|2
18113|0|0|5|0
18119|1|0|3|0
18102|9|1|10|0
18103|1|4|23|0
18143|8|4|43|1
18030|20|11|88|4
18028|26|14|35|6
18029|0|0|10|0
17812|4|1|5|0
18817|10|8|13|0
18802|0|0|2|0
17865|27|9|25|0
18572|0|0|10|0
18621|160|74|96|11
18622|0|0|4|0
18625|0|0|16|0
16444|7|3|48|0
18620|6|2|18|0
17409|85|28|58|2
18066|0|0|6|0
17985|4|1|22|0
17980|6|1|8|1
18067|0|1|6|0
17977|6|4|8|0
17981|0|1|6|1
17983|0|0|6|0
18069|4|1|6|0
17982|0|0|8|0
17978|0|1|18|0
17979|0|1|4|0
18623|0|0|2|0
17853|98|13|110|7
18854|3|0|16|1
18104|5|4|3|0
17984|0|1|12|0
19071|8|0|22|0
19056|1|0|8|0
17866|0|0|8|0
17867|0|0|24|0
18722|1|0|4|0
18100|5|0|8|0
18099|1|0|12|0
18105|3|0|12|0
18628|151|58|69|15
18704|13|12|48|1
18629|8|5|57|0
18631|22|14|48|1
18634|111|57|73|3
18627|5|1|22|0
17164|0|0|2|0
18758|0|2|11|0
18729|2|1|13|0
17974|0|0|8|0
17966|3|3|29|1
17968|79|25|66|4
17973|19|34|70|0
17969|0|0|5|0
18303|0|0|6|0
17972|2|3|27|0
17975|1|2|18|1
18039|19|8|27|0
18202|0|0|2|0
17967|218|131|146|13
18041|175|50|94|18
18861|1|0|6|0
17882|2|3|10|0
18708|0|0|6|0
18851|199|121|98|4
18850|122|66|101|0
18801|0|2|6|1
17971|7|0|23|1
18888|0|2|3|0
17873|6|0|24|1
17849|11|12|25|1
18945|55|19|52|1
18952|16|7|18|0
17856|15|4|17|0
17778|5|4|21|0
17775|5|1|18|0
17779|0|2|21|0
17777|55|25|56|0
17776|6|5|21|0
17916|24|2|21|0
17879|0|0|15|0
17880|26|14|32|0
17928|0|1|11|0
17924|2|0|9|0
17976|34|5|27|2
17808|78|69|85|1
17811|6|3|71|0
17809|149|53|83|0
17913|1|1|7|0
17810|2|3|28|1
17907|2|0|2|0
17910|10|1|7|0
17864|14|7|28|0
17854|0|1|26|0
17861|11|2|30|0
17862|2|4|56|1
17855|1|0|11|0
17863|4|0|19|1
17852|0|0|4|0
17860|3|6|23|0
17850|0|1|2|0
18101|93|47|62|2
17903|35|17|51|0
18635|3|1|7|0
18639|0|0|6|0
18642|58|42|41|0
18643|0|0|5|0
17904|0|0|2|0
17908|1|0|2|0
18637|0|0|6|0
18958|25|20|21|0
18994|0|0|4|0
18638|14|7|20|0
18645|3|0|11|0
17906|1|0|2|0
18832|0|0|3|0
17911|4|0|3|0
18036|0|0|8|0
18106|9|10|14|2
17886|39|30|63|4
19000|0|0|1|0
18614|0|0|2|0
18615|0|1|4|0
18411|8|10|17|0
18409|93|28|70|3
18410|28|31|64|5
18267|20|10|29|2
18391|15|18|54|5
18420|0|3|12|0
18431|3|2|3|2
15481|6|4|10|2
18429|1|0|4|0
18428|8|2|44|6
18266|1|0|2|1
18796|16|12|57|0
18911|26|10|32|1
18969|2|5|59|4
18957|51|18|61|10
18430|3|7|14|2
18863|1|1|6|1
11532|3|1|18|1
11375|2|3|5|0
19016|15|12|34|1
19012|10|6|34|1
19050|0|3|8|0
19089|0|0|2|1
19088|0|0|2|0
17210|1|0|6|0
18235|2|1|2|0
18234|0|1|5|0
18732|3|2|40|0
18738|1|1|32|0
18746|2|1|9|0
18743|28|11|34|1
18745|22|9|29|0
18730|188|64|56|0
18721|3|8|15|0
18719|57|33|24|1
18720|1|7|47|0
18761|5|5|17|0
18760|3|6|37|2
18733|3|0|5|1
18736|8|9|19|0
18759|4|2|7|1
19003|0|1|5|0
19002|22|10|31|0
17708|10|4|25|0
18021|7|13|27|3
19104|0|1|7|0
19110|0|1|13|2
17656|66|31|45|13
6119|2|3|43|0
18636|25|8|25|5
17731|11|6|15|2
18731|11|10|56|4
18447|0|9|55|0
18449|34|20|104|8
18376|60|19|80|13
18187|0|0|10|0
5252|3|3|19|0
19102|20|10|29|8
19107|0|0|5|1
18343|0|1|12|0
9944|16|12|13|2
15175|47|24|19|1
18762|2|2|9|0
17728|12|10|36|4
17725|0|1|44|0
9883|4|5|5|0
13833|1|2|2|0
18792|5|12|39|1
3555|11|10|20|5
18770|16|7|9|1
4009|2|0|10|3
18986|1|0|4|2
18943|20|5|28|10
19063|1|0|7|0
19100|0|0|2|1
18756|0|0|20|0
18757|3|1|21|0
18690|2|6|9|0
17627|5|7|16|0
17629|9|0|12|3
17628|0|2|16|0
17685|6|3|11|1
17626|3|0|7|1
18876|46|9|34|3
18883|1|3|30|1
18288|3|1|10|1
18868|2|0|2|0
18287|1|1|8|0
18755|6|4|6|1
19014|5|1|10|0
19101|56|27|34|0
18705|0|1|6|0
18751|1|2|3|0
19072|1|0|2|0
15197|7|5|11|0
18336|0|4|9|0
17727|6|2|13|0
17726|1|3|19|0
18421|4|11|12|0
18586|2|1|15|0
17729|3|3|12|0
18898|1|0|8|2
18932|4|2|6|0
5264|8|1|7|1
18726|0|0|6|1
17637|2|4|23|0
17635|5|1|22|3
17631|4|6|22|1
17638|6|7|18|1
17632|1|1|14|2
17633|61|25|27|1
17630|63|38|28|2
17636|2|5|25|0
17634|34|13|20|2
18724|32|9|59|1
18725|0|1|16|0
18686|1|0|1|0
17221|1|0|2|0
18403|95|39|75|3
18398|14|3|20|0
18393|3|3|15|0
18400|1|4|37|0
4201|1|1|12|0
18397|0|1|19|0
18394|14|3|18|0
18401|1|0|10|1
18395|6|4|9|0
18399|7|1|15|0
18402|2|3|17|0
18433|11|7|18|0
18434|3|1|4|1
18425|1|3|16|1
18426|8|5|22|0
18435|4|5|22|0
18139|21|10|42|0
18140|31|9|20|0
18138|1|10|35|1
18141|4|2|8|0
18396|10|3|15|0
17692|10|4|12|0
19068|0|0|2|0
19064|3|3|22|0
19065|8|4|24|0
18567|42|23|83|1
18563|138|60|96|1
18564|63|19|41|1
18646|3|3|10|0
18566|169|65|113|4
18616|18|13|40|0
17553|1|5|11|0
17555|26|15|36|4
17554|4|5|37|0
17561|16|18|23|0
17556|10|5|55|0
17373|37|35|30|1
18470|0|0|12|0
18660|0|0|2|0
18477|8|9|22|0
18659|16|4|6|0
18587|32|21|24|0
18794|3|0|6|0
17552|0|0|2|0
16428|9|7|11|0
18808|26|10|18|0
18807|0|3|41|0
18809|5|1|12|1
18881|0|0|4|0
18487|10|14|20|0
12524|1|2|3|0
19033|3|2|29|0
19035|11|11|27|2
18633|3|1|6|0
17442|79|12|33|3
18664|0|0|6|0
18672|61|30|40|5
18670|0|6|30|0
18674|48|21|34|0
18673|122|24|28|6
18669|1|0|13|0
18667|51|19|33|0
18671|2|0|12|0
18594|0|4|19|1
18593|15|6|29|0
18665|0|0|10|0
18782|0|0|4|0
18754|13|8|23|4
18681|0|0|5|0
18668|0|1|13|0
18677|4|6|8|0
18675|69|8|19|1
18798|1|0|2|0
18799|6|4|15|0
18800|0|1|15|0
18585|5|2|13|1
18592|10|10|23|2
17391|0|0|4|1
18848|3|0|4|0
19061|0|0|1|0
18612|99|39|63|1
18610|30|13|28|0
18611|14|9|47|0
18663|0|0|6|0
18656|24|14|51|2
18654|3|2|6|0
18648|22|11|17|0
18650|90|28|59|0
18651|18|13|53|2
18653|26|9|41|1
18655|0|0|4|0
18652|19|10|42|0
18558|13|7|31|0
18552|4|2|26|0
18550|16|14|39|0
18555|87|19|37|1
18619|6|2|7|0
18549|0|0|18|0
18553|39|15|51|0
18551|1|4|18|0
18556|17|6|51|1
18557|5|0|14|0
18554|4|2|22|0
17771|81|44|56|1
18571|8|10|33|0
18568|8|7|43|1
18570|0|6|24|0
18565|34|11|33|1
18569|51|10|35|1
18649|2|6|29|0
18559|6|5|43|0
18804|0|0|5|0
18810|31|8|47|1
18658|49|13|41|0
18657|0|0|2|0
18979|4|7|40|2
18949|1|2|23|0
18683|36|20|53|0
18685|52|50|58|0
18684|0|0|4|0
18448|0|0|4|0
18577|0|1|4|0
18576|0|0|2|0
18606|3|7|16|0
18607|3|6|21|0
17089|31|20|63|7
18847|0|0|2|0
18846|0|0|4|0
18879|100|36|53|1
18965|0|0|2|0
18966|0|0|1|0
19080|19|8|23|0
18901|0|0|1|0
19083|1|1|8|0
19114|1|0|8|0
19054|1|0|13|0
19052|28|16|35|1
11513|1|1|7|1
17706|34|25|74|4
18031|6|5|37|1
13341|61|26|84|2
18033|35|28|53|14
7341|1|0|11|0
18960|0|0|10|0
18992|0|1|60|0
19027|2|3|6|2
18944|3|5|30|4
19021|1|1|18|3
13601|20|18|68|14
19060|7|2|46|2
17539|7|13|56|2
17537|0|0|47|0
14872|0|0|2|0
18035|27|11|20|0
18436|62|41|64|2
18437|16|13|31|1
18773|0|0|6|0
18692|16|26|18|1
18691|0|5|18|0
17875|0|4|21|0
17876|1|0|16|0
17486|4|4|18|1
9711|4|2|29|0
17828|0|0|13|0
17827|0|0|26|0
15848|0|1|8|0
18860|0|1|38|0
19040|7|8|93|0
17816|0|1|25|0
17817|15|13|129|0
17818|15|7|35|0
17821|64|37|131|5
17822|0|0|51|0
17534|0|2|33|3
18335|22|17|103|9
18334|4|3|19|0
17987|1|2|9|0
17989|55|28|44|1
18632|17|15|26|0
17988|0|0|11|0
18784|9|17|26|0
18350|1|0|10|0
17233|21|15|45|0
18349|1|10|54|4
17733|43|36|62|6
17741|203|48|108|0
17732|51|26|97|2
17736|2|2|24|2
17738|2|4|35|0
17739|107|50|80|5
18902|2|5|30|0
17734|10|9|44|0
18123|18|11|28|1
17649|3|1|20|0
17869|0|5|48|1
19038|0|0|69|0
17504|0|0|41|0
17494|6|5|29|1
17495|30|7|57|1
19037|15|3|36|3
17501|17|11|40|0
17502|3|3|33|0
17497|38|29|55|3
17506|16|13|82|7
17503|40|7|27|0
18472|21|11|55|0
17815|10|5|38|1
17888|39|12|33|2
17887|17|12|23|2
17840|72|41|127|2
16309|72|79|112|3
17533|47|22|112|4
13411|1|4|21|0
18688|3|3|15|0
18306|13|18|105|2
18877|87|37|100|3
18305|318|114|157|10
18307|188|106|160|16
18948|30|21|71|2
17683|35|12|108|1
19055|1|1|23|1
17605|275|129|187|11
17619|14|5|64|1
17604|110|130|161|6
17602|30|8|42|0
17606|21|5|17|1
17599|2|2|27|2
17603|8|4|31|0
17620|4|2|16|0
18849|4|0|9|0
17600|11|2|15|0
18749|1|0|13|0
17650|4|3|16|0
17651|5|4|41|0
18424|6|5|24|0
18507|4|9|76|1
18505|93|53|95|2
18662|208|89|112|15
18385|14|5|45|2
18826|69|21|91|0
18388|6|2|42|0
17846|14|6|31|1
17847|10|6|41|0
17842|1|6|66|1
17843|72|23|102|0
17844|1|2|26|0
18274|43|12|31|1
17511|62|30|95|2
18357|1|0|16|0
17787|442|108|105|1
17786|0|1|34|0
17784|197|118|111|8
17793|1|0|14|0
17789|85|32|79|4
17790|0|1|12|0
17788|70|82|78|2
17785|3|4|42|0
17493|6|6|32|3
19074|4|14|63|0
17488|172|93|71|3
17489|2|3|19|0
18604|59|17|54|2
17487|14|3|23|0
17492|54|10|30|2
17796|0|0|27|0
17682|92|37|55|3
18875|72|51|44|2
17679|0|0|25|0
17678|0|1|15|0
17676|0|1|41|0
17671|211|46|82|0
17673|11|5|70|0
17675|2|4|25|0
18387|2|0|13|1
17874|75|24|27|0
18513|32|15|19|0
18514|4|9|21|0
17889|84|53|42|1
18529|3|3|23|0
18526|2|2|17|0
18527|0|3|9|0
18503|57|46|69|3
18528|23|10|47|1
18504|0|6|72|1
18502|0|3|19|0
18298|61|59|99|1
17514|72|33|82|0
17510|62|38|89|3
17508|82|66|102|0
17513|68|105|84|0
17684|60|33|61|0
17512|1|1|16|0
17763|1|2|9|0
17515|22|2|33|3
17607|73|41|51|0
18580|26|16|111|4
18915|143|119|111|2
18578|6|2|16|0
18917|4|0|12|0
18914|0|0|9|0
18916|6|6|22|1
18582|3|1|13|1
19113|9|2|34|1
18618|18|14|70|4
19112|3|4|63|0
18734|10|3|11|0
17532|81|55|147|1
18735|0|7|104|0
17530|26|30|65|0
18737|0|1|17|0
17531|58|26|105|1
18741|146|102|128|12
18742|556|163|170|6
18739|312|279|166|3
19096|1|1|11|1
17543|30|35|21|0
17548|3|1|5|1
18919|7|1|16|1
17544|34|26|27|3
17545|7|4|21|0
18501|21|7|20|0
17547|19|10|29|0
17450|3|13|95|2
18339|1|1|7|1
18508|3|1|15|0
18509|2|2|22|1
18512|44|28|46|0
18510|2|1|9|0
18511|1|3|41|1
17463|9|3|18|0
17459|7|3|14|0
17453|2|3|18|0
17457|212|45|125|3
17461|13|3|20|0
18573|1|1|12|0
18338|3|3|8|0
17654|0|1|10|0
17653|1|2|8|0
17400|3|6|44|0
17652|5|1|16|0
6585|26|15|42|3
18829|2|1|22|11
18822|7|2|17|3
18933|10|11|47|4
18931|0|0|24|0
17697|0|0|3|0
5468|0|0|4|0
18230|1|0|4|0
6445|35|22|15|1
18203|1|1|4|0
5758|1|0|1|0
17622|69|51|110|21
17623|9|11|30|0
17839|3|5|16|0
17781|4|13|42|6
17549|11|1|16|0
17576|7|3|28|1
18717|94|38|86|3
18903|3|3|17|0
7537|6|4|4|1
17720|1|0|2|0
17719|7|1|12|0
17813|8|11|40|2
18283|1|1|5|0
17716|12|10|31|3
18962|3|1|2|1
18017|2|1|8|0
17991|0|3|18|1
18381|1|0|11|0
18432|2|1|2|0
18268|0|0|4|0
18285|1|1|4|0
18270|0|0|10|0
18271|3|3|16|0
18272|7|0|10|3
15598|17|5|13|0
17538|0|1|3|1
18286|0|0|2|0
18273|2|0|6|0
18214|2|0|5|1
17481|2|1|2|0
18913|0|1|2|0
19030|9|3|12|4
17611|3|6|65|1
18229|1|0|6|0
18438|12|12|64|3
18827|33|28|66|3
18909|1|0|10|2
18954|1|5|51|0
18404|0|0|4|2
18126|0|0|47|0
18795|2|2|12|0
18710|0|2|10|0
18682|0|0|1|0
17639|92|54|78|4
17792|2|0|10|0
17536|0|0|4|0
17640|1|0|6|1
18422|10|6|22|0
17232|3|5|8|0
17791|2|0|12|1
18034|8|4|19|2
18806|28|10|22|0
18805|1|0|4|0
18839|0|1|19|0
18838|2|2|17|1
18840|11|8|25|1
18837|15|8|25|0
18540|0|0|10|0
18701|0|0|7|0
18702|5|6|16|2
18703|1|0|6|0
17482|2|5|6|1
17485|4|0|6|0
18700|0|0|6|0
15846|0|1|4|0
18282|1|0|4|0
18603|52|9|70|1
18600|0|0|11|0
18601|0|1|17|0
18599|2|1|48|3
16649|0|2|4|0
18598|0|0|8|0
19094|0|0|7|0
18583|0|0|5|0
18816|19|7|14|0
18348|9|9|22|0
17871|11|7|59|1
17870|2|4|8|0
17498|157|44|103|4
17505|4|4|31|0
17496|0|0|2|0
17499|0|0|4|0
17740|8|6|24|0
17735|7|10|77|1
18780|3|3|10|0
18440|6|4|19|0
15434|2|2|2|0
18543|10|5|41|1
18539|0|0|2|0
18542|4|7|33|1
18544|14|11|45|1
18541|9|9|33|1
18818|3|6|12|0
18354|80|26|115|4
18750|4|0|6|0
18605|1|3|33|2
17484|1|4|32|0
17490|163|33|43|0
18843|0|0|3|0
18823|0|0|2|0
18824|0|0|2|0
18956|12|10|22|2
19047|72|49|66|2
19048|4|3|19|1
19039|0|0|53|0
19070|35|29|52|4
19075|1|0|17|0
17848|1|0|6|0
17845|5|2|24|1
17851|0|1|16|0
17872|159|44|116|3
17797|4|4|26|0
17672|40|12|51|0
3537|9|7|17|0
18275|4|2|20|1
18308|2|5|25|0
18589|16|20|75|0
18590|2|3|21|0
17598|0|1|2|0
17674|3|7|34|0
17680|0|2|60|0
18707|11|7|56|2
18790|8|4|32|2
18309|2|2|18|0
18828|1|1|9|0
18874|0|0|14|0
18873|6|12|31|0
18878|0|0|2|0
17677|0|0|2|0
17460|0|0|2|0
17456|60|37|95|1
17454|58|23|69|0
17890|1|5|4|0
17891|1|2|4|0
18475|34|14|16|0
17542|0|0|3|0
18747|10|1|16|0
18579|22|20|24|0
18581|0|0|2|0
18920|2|2|4|0
18921|13|3|9|1
19097|0|0|1|0
17655|0|0|8|0
18478|1|3|10|0
18530|0|0|8|0
18744|1|5|10|0
18947|19|15|60|2
18027|51|33|38|8
17917|83|32|56|5
17919|11|7|82|9
17881|47|25|64|11
17921|17|14|60|8
17918|105|49|73|4
17920|61|28|37|5
18476|4|2|15|4
18764|0|0|1|1
18786|17|7|22|1
19009|0|0|2|1
17931|20|15|36|0
17934|1|2|6|0
17698|5|2|3|0
17830|0|0|8|0
17824|0|2|4|1
17829|6|6|38|0
17885|10|9|30|1
17825|0|2|2|0
17940|106|70|63|6
17935|13|14|31|6
17936|2|14|20|3
17942|6|20|71|3
17939|0|0|2|0
17938|7|10|23|1
17819|0|1|16|0
17806|4|0|22|0
17943|1|3|10|0
17937|36|31|50|7
17945|41|41|28|4
17944|1|0|11|2
17946|29|12|30|2
18297|1|2|4|0
17826|26|19|52|2
18295|12|6|14|2
17832|9|9|14|0
18290|0|0|2|0
18844|11|8|37|0
18609|1|2|16|2
17941|1|1|2|0
16855|4|2|3|0
17814|0|0|8|0
18347|0|0|48|0
18351|7|8|78|1
18352|3|3|34|0
17831|0|0|8|0
18406|130|76|83|1
18405|1|1|16|0
18408|7|18|46|1
18383|6|0|10|0
18311|0|0|29|0
18312|10|3|16|0
18314|1|4|19|0
18386|1|0|17|2
18384|0|0|9|0
18316|1|9|34|1
18317|2|3|27|0
18319|29|27|46|1
18320|0|0|4|0
18318|67|42|74|2
16785|7|3|16|0
18326|1|1|18|0
18327|1|2|16|0
18328|56|31|49|0
16927|2|0|10|0
18324|69|41|71|3
18331|46|10|25|1
18325|36|12|56|1
18329|4|0|15|0
18450|0|1|9|0
18323|72|54|52|0
18591|62|32|48|0
18575|57|13|23|1
18407|12|10|35|0
18574|7|4|13|0
18321|0|1|7|0
18893|20|10|21|1
18970|1|1|2|0
18479|8|6|36|2
17332|10|19|49|1
18480|0|1|13|0
18481|0|0|8|0
18482|0|2|4|0
18495|0|12|89|1
18497|22|24|72|3
18500|2|2|12|0
18379|15|5|22|1
18377|8|7|27|1
18378|28|10|39|2
17751|3|2|6|0
17245|84|29|60|1
17835|19|24|44|4
18548|8|5|11|0
18496|46|14|67|14
18825|0|0|2|0
18300|15|7|16|0
18499|0|1|4|0
18820|30|28|55|4
19082|0|0|2|0
19085|2|4|10|1
18821|0|1|5|1
18597|15|9|11|0
18344|69|37|79|5
17467|33|13|44|2
17446|2|3|10|2
18322|2|2|10|1
17624|9|3|18|0
18412|0|1|7|0
18608|0|5|7|0
18301|2|2|11|1
18791|23|11|28|0
18355|0|0|1|0
18176|56|33|68|2
18524|0|1|10|1
18951|18|21|65|6
18950|48|30|66|12
19081|3|11|67|0
18446|0|0|4|0
17470|0|0|6|0
18595|1|0|17|0
18785|7|7|60|3
17929|20|7|24|2
18304|32|19|44|15
17795|11|7|43|3
18023|0|0|1|0
17933|2|1|11|3
17949|5|2|8|1
3514|37|34|34|2
12911|1|0|4|1
17999|0|1|8|0
18000|0|0|2|0
18332|70|55|74|18
18753|2|1|7|0
18906|0|0|4|0
18934|17|7|30|1
18929|0|1|2|1
8524|2|5|24|0
14149|2|3|4|0
18990|1|2|4|0
18995|1|0|2|0
18991|0|2|4|0
18989|2|0|4|0
18988|1|0|2|0
18987|1|2|2|0
18993|0|2|4|0
18984|1|0|4|0
18973|1|0|2|0
10232|0|1|4|0
18996|3|5|4|0
18975|0|0|2|0
19043|0|0|2|0
18974|0|1|2|0
19077|1|0|2|0
13117|0|1|2|0
18998|1|0|2|0
19078|1|1|2|0
18997|2|2|2|0
10490|3|2|2|0
18697|0|1|2|0
18157|1|4|10|0
17992|0|1|8|0
2331|3|1|7|2
17993|0|0|8|0
18144|2|2|8|0
18160|2|2|4|0
17990|0|0|11|0
18766|1|3|7|0
18864|3|3|9|0
18097|0|0|2|0
18094|2|2|72|0
18095|33|20|70|10
18835|6|2|4|2
19007|0|0|2|0
18093|5|1|12|2
19066|0|0|5|0
18907|0|0|3|1
17367|4|0|15|0
18209|1|0|7|0
17878|27|18|19|2
17877|6|1|36|0
17998|94|23|71|17
18222|63|36|60|2
18223|3|3|23|0
18204|0|2|14|0
16710|32|21|27|1
18060|1|1|15|0
16709|4|5|30|1
18205|1|2|18|0
18224|39|25|65|2
18207|17|15|23|1
18208|1|1|1|0
18243|0|0|2|0
18842|0|0|1|0
18159|0|0|6|0
17801|53|20|76|2
18080|112|102|112|2
17799|3|4|27|0
18186|201|76|108|3
18184|35|12|60|2
17369|0|1|2|0
18185|0|6|30|0
18253|0|0|64|0
18256|11|8|31|0
18251|0|0|5|0
18261|0|0|12|0
18246|0|0|13|0
18249|44|34|75|3
18254|121|28|56|3
18259|6|10|30|0
18258|0|1|10|0
18250|2|2|10|0
18245|92|73|80|3
17995|15|8|32|2
18244|92|42|63|5
18248|311|102|76|5
18252|21|29|70|1
18263|1|0|7|0
18255|51|19|96|3
17474|1|1|19|1
17715|0|2|27|0
17714|0|0|10|0
17476|33|11|27|3
17478|7|4|19|0
18356|0|0|12|1
17477|0|0|10|0
18154|0|0|2|0
18588|0|1|12|0
18647|19|6|29|3
17479|1|0|4|0
17563|1|8|25|0
17475|48|16|25|1
18718|0|0|11|0
18247|0|0|4|0
18262|0|0|6|0
18212|34|8|49|2
18841|0|0|4|0
18855|1|0|6|0
18120|0|0|6|0
17955|209|45|75|8
17958|6|7|24|2
18170|1|3|51|1
18148|62|34|48|3
18150|15|17|54|1
18152|0|0|29|1
18147|40|27|39|1
18146|5|6|28|0
18151|168|27|64|5
18145|4|11|49|0
18149|0|0|10|0
18133|117|50|65|2
18131|165|58|54|3
18130|65|20|65|2
18129|0|0|15|0
18068|7|12|92|0
18075|27|10|47|3
18076|45|14|55|7
18079|33|22|74|1
18082|0|2|48|0
18074|1|0|64|0
18072|0|0|2|0
18078|3|0|16|0
18077|1|6|16|0
18073|0|0|8|0
18081|13|10|51|0
18065|167|68|117|4
18050|0|0|15|0
18051|0|1|8|0
18048|25|24|57|0
18049|2|3|18|0
18054|0|2|4|0
18240|5|2|8|0
18042|10|8|64|1
18584|29|21|55|1
18044|0|0|8|0
18043|0|1|16|1
18238|0|1|23|0
18046|0|0|8|0
18045|0|0|21|0
18156|0|3|29|0
18153|150|97|68|2
18059|24|25|63|2
18057|5|11|33|1
18276|30|8|34|2
18132|7|3|21|1
18128|37|27|54|3
18053|0|0|2|0
18834|2|0|2|0
18056|0|0|4|0
18047|8|4|23|1
18831|15|9|31|2
18778|2|2|53|0
18830|50|46|78|3
18277|2|0|2|0
18845|2|1|15|0
18748|0|3|53|0
18242|1|0|2|0
18935|0|0|7|0
19017|0|0|6|0
18779|0|0|2|0
19018|2|0|4|0
19019|0|0|14|0
19020|0|0|1|0
19069|25|24|69|2
19006|0|1|4|1
19005|0|0|10|0
18976|1|1|4|0
18977|1|0|16|0
18978|0|1|49|0
18908|0|0|6|0
18959|15|9|14|2
18108|1|0|23|0
18088|2|10|51|1
18002|0|1|10|0
